age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,capital-gain_log,capital-loss_log
63,Self-emp-not-inc,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,United-States,<=50K,0.0,0.0
49,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,43,United-States,<=50K,0.0,0.0
17,Local-gov,7,Never-married,Adm-clerical,Own-child,White,Female,12,United-States,<=50K,0.0,0.0
33,Private,9,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0.0,0.0
70,Self-emp-not-inc,9,Widowed,Other-service,Other-relative,White,Female,20,United-States,<=50K,7.753623546559746,0.0
19,Private,10,Never-married,Other-service,Own-child,White,Female,15,United-States,<=50K,0.0,0.0
27,Unknown,9,Married-civ-spouse,Unknown,Wife,White,Female,40,United-States,>50K,0.0,0.0
61,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,United-States,>50K,0.0,0.0
46,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,42,Unknown,>50K,0.0,7.551186867296149
29,Private,6,Separated,Farming-fishing,Unmarried,White,Female,40,Guatemala,<=50K,0.0,0.0
40,Local-gov,10,Divorced,Transport-moving,Unmarried,White,Male,40,United-States,<=50K,8.83200393125627,0.0
43,State-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,38,United-States,>50K,0.0,0.0
24,Private,9,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
29,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K,0.0,0.0
61,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,Black,Female,17,United-States,<=50K,0.0,0.0
48,Private,7,Divorced,Other-service,Not-in-family,White,Female,34,United-States,<=50K,0.0,0.0
19,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K,0.0,0.0
30,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
24,Private,10,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K,0.0,0.0
39,Local-gov,14,Never-married,Prof-specialty,Unmarried,White,Female,43,United-States,<=50K,0.0,0.0
46,Self-emp-inc,10,Divorced,Exec-managerial,Unmarried,White,Female,60,United-States,<=50K,7.619233416226805,0.0
40,Private,9,Married-civ-spouse,Sales,Husband,White,Male,72,United-States,>50K,0.0,0.0
27,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
25,Private,14,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
31,Private,7,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,7.601901959875166
58,Private,13,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
33,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,42,Canada,>50K,0.0,0.0
40,Private,9,Widowed,Other-service,Unmarried,White,Female,25,United-States,<=50K,0.0,0.0
40,Self-emp-inc,14,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,>50K,0.0,0.0
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
33,Private,9,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,48,China,<=50K,0.0,0.0
49,Private,12,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,0.0,0.0
24,Private,11,Never-married,Tech-support,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
46,Private,9,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,0.0,0.0
58,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.0,0.0
20,Private,10,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K,0.0,0.0
65,Unknown,9,Widowed,Unknown,Unmarried,White,Male,40,United-States,<=50K,0.0,0.0
43,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0.0,0.0
48,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,50,India,<=50K,0.0,0.0
41,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,54,United-States,<=50K,0.0,0.0
27,State-gov,10,Separated,Other-service,Not-in-family,White,Female,30,United-States,<=50K,0.0,0.0
52,Unknown,10,Married-civ-spouse,Unknown,Husband,White,Male,12,United-States,<=50K,0.0,0.0
26,Private,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,60,Unknown,<=50K,0.0,0.0
52,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
52,Local-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,38,United-States,<=50K,0.0,0.0
19,Private,9,Never-married,Other-service,Own-child,Black,Male,30,United-States,<=50K,0.0,0.0
39,Local-gov,10,Divorced,Prof-specialty,Own-child,White,Female,45,United-States,<=50K,0.0,0.0
47,Private,10,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
27,Private,9,Divorced,Craft-repair,Other-relative,Other,Male,40,United-States,<=50K,0.0,0.0
48,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
50,Private,9,Separated,Other-service,Unmarried,White,Female,35,United-States,<=50K,0.0,0.0
60,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,0.0,0.0
28,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K,0.0,0.0
47,Federal-gov,9,Divorced,Other-service,Unmarried,Black,Female,40,United-States,<=50K,0.0,0.0
69,Unknown,13,Married-civ-spouse,Unknown,Husband,White,Male,20,United-States,<=50K,0.0,0.0
40,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,66,South,<=50K,0.0,0.0
37,Private,9,Never-married,Handlers-cleaners,Unmarried,White,Female,40,Nicaragua,<=50K,8.265650165580329,0.0
41,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
38,Private,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,48,Trinadad&Tobago,<=50K,0.0,0.0
46,Federal-gov,11,Separated,Tech-support,Not-in-family,Other,Female,30,United-States,<=50K,0.0,0.0
21,Self-emp-not-inc,10,Never-married,Adm-clerical,Own-child,White,Male,30,United-States,<=50K,0.0,0.0
44,Private,14,Separated,Sales,Unmarried,White,Female,48,United-States,<=50K,0.0,0.0
38,Unknown,6,Separated,Unknown,Own-child,White,Male,35,United-States,<=50K,0.0,0.0
47,Self-emp-not-inc,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,>50K,0.0,0.0
42,Private,16,Married-spouse-absent,Other-service,Not-in-family,White,Male,60,Unknown,>50K,10.233833921427351,0.0
42,Local-gov,10,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
56,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K,0.0,0.0
32,Private,13,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
24,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,33,United-States,<=50K,0.0,0.0
26,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
36,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,Black,Female,50,United-States,<=50K,7.684783943522785,0.0
49,Private,7,Never-married,Other-service,Not-in-family,White,Male,60,United-States,<=50K,0.0,0.0
65,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.0,0.0
73,State-gov,4,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,40,United-States,<=50K,0.0,0.0
34,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.0,0.0
22,Private,13,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
49,Local-gov,10,Never-married,Other-service,Unmarried,White,Female,30,United-States,<=50K,0.0,0.0
25,Private,7,Never-married,Other-service,Unmarried,Black,Female,32,United-States,<=50K,0.0,0.0
39,Private,5,Married-civ-spouse,Transport-moving,Husband,White,Male,25,United-States,<=50K,0.0,0.0
19,Private,7,Never-married,Craft-repair,Not-in-family,White,Male,56,United-States,<=50K,0.0,0.0
24,Private,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,0.0,0.0
34,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K,0.0,0.0
35,Unknown,9,Widowed,Unknown,Own-child,White,Female,38,United-States,<=50K,0.0,0.0
21,Private,9,Never-married,Machine-op-inspct,Other-relative,White,Male,40,United-States,<=50K,0.0,0.0
43,Private,14,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
35,Federal-gov,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,28,Unknown,<=50K,0.0,0.0
39,Private,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.0,0.0
48,Unknown,13,Married-civ-spouse,Unknown,Husband,White,Male,80,United-States,>50K,0.0,0.0
33,Self-emp-not-inc,12,Never-married,Other-service,Not-in-family,Black,Male,32,United-States,<=50K,0.0,0.0
19,Private,10,Never-married,Other-service,Own-child,White,Female,26,United-States,<=50K,0.0,0.0
17,Private,6,Never-married,Sales,Unmarried,White,Female,12,United-States,<=50K,0.0,0.0
43,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K,0.0,0.0
62,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,42,United-States,<=50K,0.0,0.0
53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,>50K,0.0,0.0
45,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0.0,0.0
47,Private,9,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0.0,0.0
30,Private,10,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K,0.0,0.0
53,Private,9,Separated,Sales,Not-in-family,White,Female,33,United-States,<=50K,0.0,0.0
24,Private,9,Separated,Machine-op-inspct,Own-child,Black,Female,40,United-States,<=50K,0.0,0.0
41,Local-gov,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.0,0.0
58,Local-gov,3,Divorced,Other-service,Other-relative,Black,Female,40,Haiti,<=50K,0.0,0.0
27,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Male,50,United-States,<=50K,8.490027523343468,0.0
63,State-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K,0.0,0.0
50,Private,10,Divorced,Other-service,Own-child,White,Male,28,United-States,<=50K,0.0,0.0
43,Local-gov,14,Never-married,Tech-support,Not-in-family,Black,Female,47,United-States,>50K,9.06126014896203,0.0
29,Self-emp-inc,10,Never-married,Exec-managerial,Not-in-family,White,Male,60,United-States,<=50K,0.0,0.0
41,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,8.279697133877628,0.0
55,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.0,0.0
36,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
23,Local-gov,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
22,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,55,United-States,>50K,9.514215624322715,0.0
58,Self-emp-not-inc,10,Divorced,Craft-repair,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
25,Private,7,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,0.0,0.0
40,Private,9,Married-civ-spouse,Sales,Wife,White,Female,30,United-States,<=50K,0.0,0.0
38,Private,11,Never-married,Prof-specialty,Not-in-family,White,Female,39,United-States,<=50K,0.0,0.0
37,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.0,0.0
19,Private,10,Never-married,Other-service,Own-child,White,Female,35,United-States,<=50K,0.0,0.0
55,Private,6,Never-married,Other-service,Not-in-family,White,Male,29,United-States,<=50K,0.0,0.0
55,Private,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,9.617470759403409,0.0
28,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
53,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,El-Salvador,<=50K,0.0,0.0
32,Unknown,9,Married-civ-spouse,Unknown,Husband,White,Male,40,Unknown,<=50K,0.0,0.0
60,Private,10,Divorced,Prof-specialty,Unmarried,White,Male,42,United-States,<=50K,8.109525659752872,0.0
32,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K,0.0,0.0
34,Private,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0.0,0.0
49,Private,10,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,>50K,0.0,0.0
21,Private,10,Never-married,Other-service,Other-relative,White,Female,30,United-States,<=50K,0.0,0.0
24,State-gov,13,Never-married,Adm-clerical,Not-in-family,Black,Female,20,United-States,<=50K,0.0,0.0
53,Private,11,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,7.697575346802343,0.0
29,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,40,Unknown,<=50K,0.0,0.0
34,Local-gov,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
52,Unknown,15,Married-spouse-absent,Unknown,Unmarried,Asian-Pac-Islander,Female,40,Vietnam,<=50K,0.0,0.0
41,Private,3,Married-civ-spouse,Farming-fishing,Wife,White,Female,40,Mexico,<=50K,0.0,0.0
21,Private,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,>50K,0.0,0.0
31,Local-gov,9,Never-married,Protective-serv,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
38,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.0,7.622174594817622
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.0,7.789868559054706
62,Private,13,Never-married,Farming-fishing,Not-in-family,White,Male,30,United-States,<=50K,0.0,0.0
51,Private,4,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,40,United-States,<=50K,0.0,0.0
30,Private,9,Never-married,Sales,Unmarried,Black,Female,25,United-States,<=50K,0.0,0.0
24,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.0,0.0
36,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
57,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0.0,0.0
33,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.0,0.0
42,Private,10,Never-married,Sales,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
62,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
64,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,<=50K,0.0,0.0
18,Private,10,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K,0.0,0.0
43,Private,3,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,35,Mexico,<=50K,0.0,0.0
62,Self-emp-not-inc,4,Widowed,Other-service,Not-in-family,White,Female,66,United-States,<=50K,0.0,0.0
29,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,0.0,0.0
43,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,Haiti,>50K,0.0,0.0
39,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,8.895492631451633,0.0
69,Unknown,13,Married-civ-spouse,Unknown,Husband,White,Male,40,United-States,<=50K,0.0,0.0
34,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,0.0,0.0
44,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,8.386400901166214,0.0
25,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,30,United-States,<=50K,0.0,0.0
47,Local-gov,10,Divorced,Transport-moving,Unmarried,White,Male,40,United-States,<=50K,0.0,0.0
17,Private,6,Never-married,Other-service,Own-child,White,Male,8,United-States,<=50K,0.0,0.0
41,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Male,65,United-States,<=50K,0.0,0.0
19,Private,10,Never-married,Sales,Own-child,White,Male,20,United-States,<=50K,0.0,0.0
57,Private,2,Married-civ-spouse,Other-service,Husband,Other,Male,40,Dominican-Republic,<=50K,0.0,0.0
25,Private,9,Never-married,Adm-clerical,Unmarried,Black,Male,35,United-States,<=50K,0.0,0.0
37,Local-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Canada,>50K,0.0,0.0
29,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.0,0.0
32,Private,10,Never-married,Sales,Own-child,White,Male,35,United-States,<=50K,0.0,0.0
35,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.0,0.0
52,Private,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
41,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,Peru,<=50K,7.513163545234075,0.0
29,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,38,El-Salvador,<=50K,0.0,0.0
23,Private,14,Never-married,Prof-specialty,Own-child,White,Female,36,United-States,<=50K,0.0,0.0
31,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
40,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,0.0,0.0
19,Private,9,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,0.0,0.0
21,Private,10,Never-married,Transport-moving,Own-child,White,Male,10,United-States,<=50K,0.0,0.0
37,State-gov,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K,9.06126014896203,0.0
49,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K,11.512925464970229,0.0
64,Local-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K,0.0,0.0
37,Local-gov,11,Never-married,Adm-clerical,Not-in-family,White,Female,43,United-States,<=50K,0.0,0.0
70,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,12,United-States,>50K,0.0,7.774015077250727
22,Private,6,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,30,United-States,<=50K,0.0,0.0
29,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,Germany,<=50K,0.0,0.0
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
29,Private,13,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
38,Private,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,65,United-States,<=50K,0.0,0.0
27,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
58,State-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,>50K,0.0,0.0
60,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K,0.0,0.0
20,Private,10,Never-married,Sales,Not-in-family,White,Male,25,United-States,<=50K,0.0,0.0
51,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.0,0.0
37,Private,5,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,<=50K,0.0,0.0
22,State-gov,8,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K,0.0,0.0
56,Self-emp-not-inc,6,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,0.0,0.0
26,Private,13,Married-civ-spouse,Sales,Wife,White,Female,42,United-States,>50K,8.552367266423891,0.0
