age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,is_senior,capital-gain_log,capital-loss_log,education_per_age,work_gain_ratio,is_married,gender_role,age_group,income
37,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,0,0.0,0.0,0.2972972972972973,42.0,1,Male_Husband,35–45,1
58,Self-emp-not-inc,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,0,0.0,0.0,0.22413793103448276,20.0,0,Female_Not-in-family,55–65,0
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.3170731707317073,40.0,1,Female_Wife,35–45,0
20,Private,10th,6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0,0.0,0.0,0.3,30.0,0,Female_Not-in-family,<25,0
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.2571428571428571,60.0,1,Male_Husband,25–35,0
51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,0,0.0,0.0,0.27450980392156865,80.0,1,Male_Husband,45–55,1
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,50,United-States,0,8.94754601503218,0.0,0.43333333333333335,497.377300751609,1,Female_Wife,25–35,1
25,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0,0.0,0.0,0.36,40.0,0,Male_Not-in-family,<25,0
26,Local-gov,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,30,United-States,0,0.0,0.0,0.34615384615384615,30.0,0,Male_Own-child,25–35,0
32,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.375,60.0,1,Male_Husband,25–35,1
53,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0,0.0,0.0,0.16981132075471697,35.0,0,Male_Not-in-family,45–55,0
20,Local-gov,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,25,United-States,0,0.0,0.0,0.5,25.0,0,Male_Own-child,<25,0
27,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.48148148148148145,50.0,1,Male_Husband,25–35,0
41,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.21951219512195122,40.0,0,Male_Not-in-family,35–45,0
37,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,4934,0,32,United-States,0,8.504107951867582,0.0,0.35135135135135137,304.1314544597626,0,Female_Unmarried,35–45,1
36,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3333333333333333,40.0,1,Male_Husband,35–45,0
41,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,0,0.0,0.0,0.34146341463414637,60.0,0,Female_Unmarried,35–45,0
37,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,0,0.0,0.0,0.24324324324324326,50.0,0,Male_Unmarried,35–45,0
18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,0,0.0,0.0,0.3888888888888889,16.0,0,Male_Own-child,<25,0
76,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,1,0.0,0.0,0.13157894736842105,20.0,0,Female_Not-in-family,65+,0
36,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,0,9.617470759403409,0.0,0.25,424.69883037613636,1,Male_Husband,35–45,1
35,Private,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,0,0,35,United-States,0,0.0,0.0,0.3142857142857143,35.0,0,Male_Own-child,25–35,0
51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.19607843137254902,60.0,1,Male_Husband,45–55,0
48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.1875,60.0,1,Male_Husband,45–55,1
48,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,0,0.0,0.0,0.20833333333333334,20.0,0,Female_Unmarried,45–55,0
34,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Portugal,0,0.0,0.0,0.17647058823529413,40.0,1,Male_Husband,25–35,0
37,Private,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male,0,0,45,United-States,0,0.0,0.0,0.24324324324324326,45.0,0,Male_Unmarried,35–45,0
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2647058823529412,40.0,1,Male_Husband,25–35,0
51,Local-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.2549019607843137,40.0,0,Female_Not-in-family,45–55,0
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,33,El-Salvador,0,0.0,0.0,0.5,33.0,0,Male_Own-child,<25,0
22,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0,0.0,0.0,0.4090909090909091,35.0,0,Female_Own-child,<25,0
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.225,50.0,1,Male_Husband,35–45,0
41,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.21951219512195122,40.0,0,Female_Not-in-family,35–45,0
36,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.3333333333333333,45.0,1,Male_Husband,35–45,0
52,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,70,Germany,0,0.0,7.543273346705446,0.3076923076923077,70.0,1,Male_Husband,45–55,1
29,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.3103448275862069,40.0,0,Female_Unmarried,25–35,0
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.34210526315789475,60.0,1,Male_Husband,35–45,0
48,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2916666666666667,40.0,1,Male_Husband,45–55,1
24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.375,40.0,1,Male_Husband,<25,0
50,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,0,11.512925464970229,0.0,0.3,625.6462732485114,1,Male_Husband,45–55,1
24,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,0,0.0,0.0,0.4166666666666667,48.0,0,Male_Not-in-family,<25,0
17,Private,10th,6,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,0,0.0,0.0,0.35294117647058826,15.0,0,Female_Own-child,<25,0
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,Hong,0,0.0,0.0,0.4,65.0,1,Male_Husband,25–35,1
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1875,40.0,1,Male_Husband,45–55,1
49,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0,0.0,0.0,0.12244897959183673,40.0,0,Male_Not-in-family,45–55,0
40,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.25,40.0,1,Female_Wife,35–45,0
41,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.24390243902439024,40.0,0,Female_Not-in-family,35–45,0
57,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,1887,40,Trinadad&Tobago,0,0.0,7.543273346705446,0.15789473684210525,40.0,1,Male_Husband,55–65,1
59,Self-emp-not-inc,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Female,6849,0,40,United-States,0,8.83200393125627,0.0,0.1694915254237288,393.2801572502508,0,Female_Not-in-family,55–65,0
48,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,914,0,40,United-States,0,6.818924065275521,0.0,0.1875,312.75696261102087,0,Female_Unmarried,45–55,0
44,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.25,50.0,1,Male_Husband,35–45,1
38,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.23684210526315788,40.0,0,Male_Not-in-family,35–45,0
38,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.34210526315789475,40.0,1,Male_Husband,35–45,1
90,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.1,40.0,1,Male_Husband,65+,1
42,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.3333333333333333,50.0,1,Male_Husband,35–45,1
30,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0,0.0,0.0,0.43333333333333335,45.0,0,Male_Not-in-family,25–35,0
49,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,0,0.0,0.0,0.2653061224489796,35.0,0,Female_Not-in-family,45–55,0
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0,0.0,0.0,0.52,50.0,0,Female_Not-in-family,<25,0
24,Private,Assoc-acdm,12,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,8614,0,40,United-States,0,9.06126014896203,0.0,0.5,402.45040595848116,0,Male_Unmarried,<25,1
41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.21951219512195122,40.0,1,Male_Husband,35–45,0
28,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.32142857142857145,40.0,0,Female_Own-child,25–35,0
41,Self-emp-not-inc,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0,0.0,0.0,0.3170731707317073,35.0,0,Male_Not-in-family,35–45,0
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.38235294117647056,40.0,1,Male_Husband,25–35,1
38,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,0,0.0,0.0,0.34210526315789475,35.0,0,Female_Not-in-family,35–45,0
67,Private,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,41,United-States,1,0.0,0.0,0.14925373134328357,41.0,0,Female_Unmarried,65+,0
19,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,2129,55,United-States,0,0.0,7.6638772587034705,0.3684210526315789,55.0,1,Male_Own-child,<25,0
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.23076923076923078,40.0,1,Male_Husband,35–45,0
30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3,40.0,1,Male_Husband,25–35,0
70,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,1,0.0,0.0,0.14285714285714285,4.0,1,Male_Husband,65+,1
50,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,0,9.617470759403409,0.0,0.28,477.7861841731534,1,Male_Husband,45–55,1
40,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,84,United-States,0,0.0,0.0,0.225,84.0,0,Male_Not-in-family,35–45,0
33,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.2727272727272727,40.0,0,Male_Not-in-family,25–35,0
36,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.25,40.0,1,Male_Husband,35–45,1
43,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,60,United-States,0,0.0,0.0,0.20930232558139536,60.0,0,Female_Unmarried,35–45,0
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.23684210526315788,40.0,1,Male_Husband,35–45,0
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,0,0.0,0.0,0.25,44.0,1,Male_Husband,35–45,1
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,4064,0,40,United-States,0,8.310169021981912,0.0,0.1956521739130435,372.4067608792765,1,Male_Husband,45–55,0
42,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,0,0.0,0.0,0.21428571428571427,50.0,0,Male_Own-child,35–45,0
57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.17543859649122806,40.0,1,Male_Husband,55–65,0
31,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,0,0.0,0.0,0.2903225806451613,44.0,0,Male_Not-in-family,25–35,0
27,Local-gov,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,43,United-States,0,0.0,0.0,0.4074074074074074,43.0,0,Male_Own-child,25–35,0
56,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,99999,0,40,United-States,0,11.512925464970229,0.0,0.16071428571428573,500.51701859880916,0,Female_Unmarried,55–65,1
23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.5652173913043478,40.0,0,Male_Own-child,<25,0
58,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.1724137931034483,40.0,0,Male_Not-in-family,55–65,0
29,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.4482758620689655,40.0,0,Male_Not-in-family,25–35,0
67,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,41,United-States,1,0.0,0.0,0.14925373134328357,41.0,1,Male_Husband,65+,1
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2894736842105263,40.0,1,Male_Husband,35–45,0
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,0.0,0.0,0.4444444444444444,20.0,0,Female_Own-child,<25,0
27,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.3333333333333333,50.0,0,Male_Not-in-family,25–35,1
61,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,1,0.0,0.0,0.22950819672131148,4.0,1,Male_Husband,55–65,0
52,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,0,0.0,0.0,0.17307692307692307,43.0,0,Female_Not-in-family,45–55,0
69,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,1,United-States,1,0.0,0.0,0.17391304347826086,1.0,0,Female_Unmarried,65+,0
22,Private,HS-grad,9,Never-married,Other-service,Unmarried,Other,Male,0,0,20,Puerto-Rico,0,0.0,0.0,0.4090909090909091,20.0,0,Male_Unmarried,<25,0
49,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1836734693877551,40.0,1,Male_Husband,45–55,1
32,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.40625,40.0,0,Male_Not-in-family,25–35,0
28,Private,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,Mexico,0,0.0,0.0,0.32142857142857145,40.0,0,Female_Other-relative,25–35,0
26,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.34615384615384615,40.0,1,Male_Husband,25–35,0
58,Self-emp-not-inc,9th,5,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.08620689655172414,40.0,0,Male_Not-in-family,55–65,0
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,0,0.0,0.0,0.48148148148148145,60.0,0,Male_Not-in-family,25–35,0
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.28125,40.0,1,Male_Husband,25–35,0
49,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.08163265306122448,40.0,1,Male_Husband,45–55,0
44,Local-gov,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,25,United-States,0,0.0,0.0,0.20454545454545456,25.0,0,Male_Own-child,35–45,0
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.3181818181818182,40.0,1,Female_Wife,35–45,1
41,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.21951219512195122,40.0,1,Male_Husband,35–45,0
40,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.325,60.0,1,Male_Husband,35–45,0
17,Self-emp-inc,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,0,0.0,0.0,0.4117647058823529,20.0,0,Male_Own-child,<25,0
23,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,65,United-States,0,0.0,0.0,0.5217391304347826,65.0,0,Female_Own-child,<25,0
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,0.0,0.0,0.5263157894736842,20.0,0,Female_Own-child,<25,0
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2,40.0,1,Male_Husband,35–45,0
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,0,0.0,0.0,0.5263157894736842,16.0,0,Male_Own-child,<25,0
21,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,0,0.0,0.0,0.5238095238095238,40.0,0,Male_Own-child,<25,0
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0,0.0,0.0,0.4090909090909091,40.0,0,Male_Own-child,<25,0
34,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.2647058823529412,40.0,0,Female_Unmarried,25–35,0
26,Private,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,60,United-States,0,0.0,0.0,0.34615384615384615,60.0,0,Male_Other-relative,25–35,0
20,Self-emp-inc,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0,0.0,0.0,0.5,20.0,0,Female_Own-child,<25,0
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,0,0.0,0.0,0.5416666666666666,45.0,0,Male_Own-child,<25,0
36,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,0.0,0.0,0.25,40.0,0,Female_Unmarried,35–45,0
46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.2826086956521739,45.0,1,Male_Husband,45–55,1
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2647058823529412,40.0,1,Male_Husband,25–35,0
30,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,0,8.895492631451633,0.0,0.43333333333333335,494.77463157258165,1,Male_Husband,25–35,1
28,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.17857142857142858,40.0,1,Female_Wife,25–35,0
40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.25,60.0,1,Male_Husband,35–45,0
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,0,0.0,0.0,0.3,75.0,1,Male_Husband,25–35,0
32,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.28125,40.0,0,Male_Not-in-family,25–35,0
36,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.25,40.0,1,Female_Unmarried,35–45,0
30,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3,40.0,1,Male_Husband,25–35,1
35,Private,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.2571428571428571,40.0,0,Female_Unmarried,25–35,0
41,Private,Some-college,10,Separated,Prof-specialty,Own-child,White,Female,0,3900,40,United-States,0,0.0,8.268988209506656,0.24390243902439024,40.0,0,Female_Own-child,35–45,0
